"PitchNo","Date","Time","PAofInning","PitchofPA","Pitcher","PitcherId","PitcherThrows","PitcherTeam","Batter","BatterId","BatterSide","BatterTeam","PitcherSet","Inning","Top/Bottom","Outs","Balls","Strikes","TaggedPitchType","AutoPitchType","PitchCall","KorBB","TaggedHitType","PlayResult","OutsOnPlay","RunsScored","Notes","RelSpeed","VertRelAngle","HorzRelAngle","SpinRate","SpinAxis","Tilt","RelHeight","RelSide","Extension","VertBreak","InducedVertBreak","HorzBreak","PlateLocHeight","PlateLocSide","ZoneSpeed","VertApprAngle","HorzApprAngle","ZoneTime","ExitSpeed","Angle","Direction","HitSpinRate","PositionAt110X","PositionAt110Y","PositionAt110Z","Distance","LastTrackedDistance","Bearing","HangTime","pfxx","pfxz","x0","y0","z0","vx0","vy0","vz0","ax0","ay0","az0","HomeTeam","AwayTeam","Stadium","Level","League","GameID","PitchUID","EffectiveVelo","MaxHeight","MeasuredDuration","SpeedDrop","PitchLastMeasuredX","PitchLastMeasuredY","PitchLastMeasuredZ","ContactPositionX","ContactPositionY","ContactPositionZ","GameUID","UTCDate","UTCTime","LocalDateTime","UTCDateTime","AutoHitType","System","HomeTeamForeignID","AwayTeamForeignID","GameForeignID","Catcher","CatcherId","CatcherThrows","CatcherTeam","PlayID","PitchTrajectoryXc0","PitchTrajectoryXc1","PitchTrajectoryXc2","PitchTrajectoryYc0","PitchTrajectoryYc1","PitchTrajectoryYc2","PitchTrajectoryZc0","PitchTrajectoryZc1","PitchTrajectoryZc2","HitSpinAxis","HitTrajectoryXc0","HitTrajectoryXc1","HitTrajectoryXc2","HitTrajectoryXc3","HitTrajectoryXc4","HitTrajectoryXc5","HitTrajectoryXc6","HitTrajectoryXc7","HitTrajectoryXc8","HitTrajectoryYc0","HitTrajectoryYc1","HitTrajectoryYc2","HitTrajectoryYc3","HitTrajectoryYc4","HitTrajectoryYc5","HitTrajectoryYc6","HitTrajectoryYc7","HitTrajectoryYc8","HitTrajectoryZc0","HitTrajectoryZc1","HitTrajectoryZc2","HitTrajectoryZc3","HitTrajectoryZc4","HitTrajectoryZc5","HitTrajectoryZc6","HitTrajectoryZc7","HitTrajectoryZc8","ThrowSpeed","PopTime","ExchangeTime","TimeToBase","CatchPositionX","CatchPositionY","CatchPositionZ","ThrowPositionX","ThrowPositionY","ThrowPositionZ","BasePositionX","BasePositionY","BasePositionZ","ThrowTrajectoryXc0","ThrowTrajectoryXc1","ThrowTrajectoryXc2","ThrowTrajectoryYc0","ThrowTrajectoryYc1","ThrowTrajectoryYc2","ThrowTrajectoryZc0","ThrowTrajectoryZc1","ThrowTrajectoryZc2","PitchReleaseConfidence","PitchLocationConfidence","PitchMovementConfidence","HitLaunchConfidence","HitLandingConfidence","CatcherThrowCatchConfidence","CatcherThrowReleaseConfidence","CatcherThrowLocationConfidence","source_file","source_path","BatSpeed","VerticalAttackAngle","HorizontalAttackAngle"
"703","2026-01-07","13:51:26.30",NA,NA,NA,NA,"Undefined","COA_CHA","Joyce, Matt","823763","Right","COA_CHA","Undefined","1","Bottom","0","0","0","Undefined","Curveball","Undefined","Undefined","Undefined","Undefined","0","0",NA,"48.33409","-0.95427","-2.178822","1004.287892","233.619115","1:45","5.53546","0.70759","29.15266","-34.13014","2.71595","2.55063","2.19227","-0.21885","46.23014","-11.913612","-1.362972","0.436885",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-4.77544","5.27744","-1.48454","50","4.88031","3.33681","-73.4324","6.33773","-2.55569","10.30764","-29.3497","COA_CHA",NA,"SpringsBrooksStadium",NA,NA,"20260107-SpringsBrooksStadium-BP-1","de792230-ebf9-11f0-a0b4-9f64fd8cf2cb","86.27545",NA,NA,"2.10395",NA,NA,NA,NA,NA,NA,"372a60b5-de45-44e5-a8a8-d5567c6f928c","2026-01-07","18:51:26.30","2026-01-07T13:51:26.3071744-05:00","2026-01-07T18:51:26.3071744Z",NA,"v3","4104",NA,NA,NA,NA,"Undefined","COA_CHA","2460aa1c-0cce-4ee5-80bd-0d0989341c22","31.35211","-70.76642","5.15382","5.53782","-1.25332","-14.67485","-0.70699","2.67581","-1.27785",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA,"20260107-SpringsBrooksStadium-BP-1_unverified.csv","C:/Users/aasmi/Costal Carolina/Trackman Data/PBP/2026/1/7",NA,NA,NA
"702","2026-01-07","13:51:20.32",NA,NA,NA,NA,"Undefined","COA_CHA","Joyce, Matt","823763","Right","COA_CHA","Undefined","1","Bottom","0","0","0","Undefined","Curveball","Undefined","Undefined","Undefined","Undefined","0","0",NA,"49.52297","-0.115652","-2.154238","1228.891868","205.762592","12:45","5.58246","0.78479","29.11778","-31.08502","4.10882","1.59347","2.9315","-0.20987","47.07735","-10.14616","-1.64605","0.426977","63.27745","-19.819121","61.152472",NA,NA,NA,NA,"9.49927","8.1613","53.183672","0.095092","-3.2411","7.16898","-1.52643","50","4.74371","3.17455","-75.24222","6.883","-1.82014","10.86582","-28.14807","COA_CHA",NA,"SpringsBrooksStadium",NA,NA,"20260107-SpringsBrooksStadium-BP-1","daefd460-ebf9-11f0-a0b4-9f64fd8cf2cb","88.27738","3.00789",NA,"2.44563",NA,NA,NA,"1.66568","3.00789","0.29443","372a60b5-de45-44e5-a8a8-d5567c6f928c","2026-01-07","18:51:20.32","2026-01-07T13:51:20.3296256-05:00","2026-01-07T18:51:20.3296256Z","GroundBall","v3","4104",NA,NA,NA,NA,"Undefined","COA_CHA","9586c6b0-edee-4173-be4c-9eb24d01e055","31.38653","-72.50441","5.43291","5.58448","-0.20932","-14.07404","-0.78433","2.71594","-0.91007","180","1.6623","42.34608",NA,NA,NA,NA,NA,NA,NA,"3.01041","-31.63132",NA,NA,NA,NA,NA,NA,NA,"0.28829","76.8761",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","Low","Low",NA,NA,NA,"20260107-SpringsBrooksStadium-BP-1_unverified.csv","C:/Users/aasmi/Costal Carolina/Trackman Data/PBP/2026/1/7",NA,NA,NA
"701","2026-01-07","13:51:14.68",NA,NA,NA,NA,"Undefined","COA_CHA","Joyce, Matt","823763","Right","COA_CHA","Undefined","1","Bottom","0","0","0","Undefined","Changeup","Undefined","Undefined","Undefined","Undefined","0","0",NA,"49.53164","-1.110436","-2.682803","1182.384491","219.50656","1:15","5.54674","0.85747","29.27189","-30.61695","3.91394","2.65477","2.41672","-0.31852","47.6344","-10.973887","-1.831555","0.422937","68.23648","-6.739367","47.278506",NA,NA,NA,NA,"23.12835","23.12835","44.046036","0.215428","-5.0539","7.14437","-1.81065","50","5.00812","4.10925","-74.90673","5.70381","-2.85719","9.46942","-28.13504","COA_CHA",NA,"SpringsBrooksStadium",NA,NA,"20260107-SpringsBrooksStadium-BP-1","d787a320-ebf9-11f0-a0b4-9f64fd8cf2cb","89.12077","2.53844",NA,"1.89724",NA,NA,NA,"2.0505","2.53844","0.29815","372a60b5-de45-44e5-a8a8-d5567c6f928c","2026-01-07","18:51:14.68","2026-01-07T13:51:14.6847232-05:00","2026-01-07T18:51:14.6847232Z","GroundBall","v3","4104",NA,NA,NA,NA,"Undefined","COA_CHA","161d5fff-c27a-4ef8-b4fb-56f08fdd1d34","31.23311","-72.49549","4.73471","5.54838","-1.46036","-14.06752","-0.85692","3.3817","-1.4286",NA,"2.04282","67.65019",NA,NA,NA,NA,NA,NA,NA,"2.53978","-11.78328",NA,NA,NA,NA,NA,NA,NA,"0.28983","73.25665",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","Estimated","Estimated",NA,NA,NA,"20260107-SpringsBrooksStadium-BP-1_unverified.csv","C:/Users/aasmi/Costal Carolina/Trackman Data/PBP/2026/1/7",NA,NA,NA
"700","2026-01-07","13:51:09.09",NA,NA,NA,NA,"Undefined","COA_CHA","Joyce, Matt","823763","Right","COA_CHA","Undefined","1","Bottom","0","0","0","Undefined","Changeup","Undefined","Undefined","Undefined","Undefined","0","0",NA,"49.33335","-2.353889","-2.186368","1072.257708","225.230545","1:30","5.5403","0.79148","29.09276","-31.04139","4.17221","3.50043","1.71954","-0.06205","47.6764","-12.241963","-1.067901","0.427097",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-6.18063","7.90367","-1.59539","50","5.41891","3.6139","-74.49966","4.00213","-3.4654","9.14796","-27.74258","COA_CHA",NA,"SpringsBrooksStadium",NA,NA,"20260107-SpringsBrooksStadium-BP-1","d4393b70-ebf9-11f0-a0b4-9f64fd8cf2cb","88.25261",NA,NA,"1.65695",NA,NA,NA,NA,NA,NA,"372a60b5-de45-44e5-a8a8-d5567c6f928c","2026-01-07","18:51:09.09","2026-01-07T13:51:09.0955776-05:00","2026-01-07T18:51:09.0955776Z",NA,"v3","4104",NA,NA,NA,NA,"Undefined","COA_CHA","8d54ba49-2ae9-4f7e-9136-366ec66473d3","31.41203","-72.18113","4.57398","5.54221","-3.02917","-13.87129","-0.79075","2.73561","-1.7327",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA,"20260107-SpringsBrooksStadium-BP-1_unverified.csv","C:/Users/aasmi/Costal Carolina/Trackman Data/PBP/2026/1/7",NA,NA,NA
"699","2026-01-07","13:51:01.71",NA,NA,NA,NA,"Undefined","COA_CHA","Joyce, Matt","823763","Right","COA_CHA","Undefined","1","Bottom","0","0","0","Undefined","Changeup","Undefined","Undefined","Undefined","Undefined","0","0",NA,"48.97158","-0.648075","-0.954111","1275.4152","226.387067","1:30","5.56874","0.82018","29.11428","-31.30348","4.62603","3.99768","2.621","0.65411","46.68872","-10.731076","0.32259","0.431417",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-6.55366","8.34839","-1.2314","50","4.90271","2.07824","-74.36235","6.13903","-3.60483","10.38751","-27.58203","COA_CHA",NA,"SpringsBrooksStadium",NA,NA,"20260107-SpringsBrooksStadium-BP-1","cfdc7100-ebf9-11f0-a0b4-9f64fd8cf2cb","87.369",NA,NA,"2.28286",NA,NA,NA,NA,NA,NA,"372a60b5-de45-44e5-a8a8-d5567c6f928c","2026-01-07","18:51:01.71","2026-01-07T13:51:01.7108992-05:00","2026-01-07T18:51:01.7108992Z",NA,"v3","4104",NA,NA,NA,NA,"Undefined","COA_CHA","5d341988-7f06-4c12-b478-0316bef77b0c","31.38907","-71.71552","5.19376","5.57157","-0.8891","-13.79101","-0.81888","1.1597","-1.80241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA,"20260107-SpringsBrooksStadium-BP-1_unverified.csv","C:/Users/aasmi/Costal Carolina/Trackman Data/PBP/2026/1/7",NA,NA,NA
"698","2026-01-07","13:50:53.95",NA,NA,NA,NA,"Undefined","COA_CHA","Joyce, Matt","823763","Right","COA_CHA","Undefined","1","Bottom","0","0","0","Undefined","Curveball","Undefined","Undefined","Undefined","Undefined","0","0",NA,"49.75174","-1.636328","-3.149941","1083.152646","214.685722","1:15","5.60544","0.81841","29.20162","-29.59844","5.01973","2.94532","2.28379","-0.58098","47.60672","-11.159033","-2.208235","0.423471","90.71787","33.408987","22.849615","1718.836348","99.94361","63.8178","45.94832","356.53145","347.82894","26.846021","5.050791","-5.69599","9.1189","-1.9267","50","5.28574","4.80073","-75.36618","4.68117","-3.23103","10.33624","-27.00136","COA_CHA",NA,"SpringsBrooksStadium",NA,NA,"20260107-SpringsBrooksStadium-BP-1","cb2db600-ebf9-11f0-a0b4-9f64fd8cf2cb","89.00838","84.61373",NA,"2.14502",NA,NA,NA,"1.70504","2.3977","0.58819","372a60b5-de45-44e5-a8a8-d5567c6f928c","2026-01-07","18:50:53.95","2026-01-07T13:50:53.9514368-05:00","2026-01-07T18:50:53.9514368Z","FlyBall","v3","4104",NA,NA,NA,NA,"Undefined","COA_CHA","213c2dc4-d1ca-4a09-81a0-a55e2f838008","31.30289","-72.75676","5.16812","5.60709","-2.13543","-13.50068","-0.8177","3.98504","-1.61551","202.397456","1.71061","102.23306","-18.33228","3.73167","-0.13319","-0.22546","0.07198","-0.00902","0.00042","2.3948","73.31188","-18.40148","1.27381","-0.27466","0.05036","0.0023","-0.00189","0.00016","0.59016","43.08285","-3.05123","-0.31986","0.40357","-0.16953","0.04041","-0.005","0.00025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","Medium",NA,NA,NA,"20260107-SpringsBrooksStadium-BP-1_unverified.csv","C:/Users/aasmi/Costal Carolina/Trackman Data/PBP/2026/1/7",NA,NA,NA
"697","2026-01-07","13:50:42.23",NA,NA,NA,NA,"Undefined","COA_CHA","Joyce, Matt","823763","Right","COA_CHA","Undefined","1","Bottom","0","0","0","Undefined","Changeup","Undefined","Undefined","Undefined","Undefined","0","0",NA,"48.05744","-0.570755","-1.718116","1085.130126","228.41245","1:30","5.5324","0.79526","29.17846","-32.03407","5.18945","4.87248","2.56478","0.30408","45.77075","-10.914462","-0.158339","0.439117","82.5322","45.400074","-4.163027","4476.64847","109.89143","93.95162","4.8855","258.17289","211.78206","8.422996","5.292875","-8.30276","9.11812","-1.48399","50","4.80562","3.2211","-73.05539","6.35983","-4.39172","10.31228","-27.35103","COA_CHA",NA,"SpringsBrooksStadium",NA,NA,"20260107-SpringsBrooksStadium-BP-1","c434bce0-ebf9-11f0-a0b4-9f64fd8cf2cb","85.83691","103.36629",NA,"2.28669",NA,NA,NA,"1.62638","2.68507","-0.30145","372a60b5-de45-44e5-a8a8-d5567c6f928c","2026-01-07","18:50:42.23","2026-01-07T13:50:42.2369280-05:00","2026-01-07T18:50:42.2369280Z","FlyBall","v3","4104",NA,NA,NA,NA,"Undefined","COA_CHA","5f9b26a7-f30c-4060-87e7-d7a51c6ca3cc","31.32574","-70.37004","5.15614","5.53441","-0.76248","-13.67552","-0.7941","2.07748","-2.19586","209.900127","1.63225","84.64734","-17.75891","3.80715","-0.19475","-0.19016","0.06371","-0.0083","0.0004","2.67926","86.28546","-21.53963","1.85309","-0.36431","0.05157","0.00304","-0.00184","0.00014","-0.30538","-6.09179","8.7415","-2.55558","0.2794","0.08148","-0.03504","0.00485","-0.00024",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","Medium","Medium",NA,NA,NA,"20260107-SpringsBrooksStadium-BP-1_unverified.csv","C:/Users/aasmi/Costal Carolina/Trackman Data/PBP/2026/1/7",NA,NA,NA
"696","2026-01-07","13:50:36.66",NA,NA,NA,NA,"Undefined","COA_CHA","Joyce, Matt","823763","Right","COA_CHA","Undefined","1","Bottom","0","0","0","Undefined","Changeup","Undefined","Undefined","Undefined","Undefined","0","0",NA,"47.86296","-0.534944","-3.804452","1060.39511","232.864792","1:45","5.5024","0.63163","29.21879","-33.06352","4.03351","4.3674","2.46759","-0.9908","46.13815","-11.156115","-2.409156","0.43837",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-8.04512","7.2326","-1.99588","50","4.71038","5.74531","-72.20461","6.74886","-4.24554","8.43731","-28.35728","COA_CHA",NA,"SpringsBrooksStadium",NA,NA,"20260107-SpringsBrooksStadium-BP-1","c0e013a0-ebf9-11f0-a0b4-9f64fd8cf2cb","85.98317",NA,NA,"1.72481",NA,NA,NA,NA,NA,NA,"372a60b5-de45-44e5-a8a8-d5567c6f928c","2026-01-07","18:50:36.66","2026-01-07T13:50:36.6626304-05:00","2026-01-07T18:50:36.6626304Z",NA,"v3","4104",NA,NA,NA,NA,"Undefined","COA_CHA","185c2766-21ca-4870-bf35-3c052aa9a128","31.28606","-69.98368","4.21866","5.50445","-0.71556","-14.17864","-0.63064","4.62777","-2.12277",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA,"20260107-SpringsBrooksStadium-BP-1_unverified.csv","C:/Users/aasmi/Costal Carolina/Trackman Data/PBP/2026/1/7",NA,NA,NA
"695","2026-01-07","13:50:30.51",NA,NA,NA,NA,"Undefined","COA_CHA","Joyce, Matt","823763","Right","COA_CHA","Undefined","1","Bottom","0","0","0","Undefined","Changeup","Undefined","Undefined","Undefined","Undefined","0","0",NA,"48.3481","-2.778812","-3.890969","1167.260482","225.07564","1:30","5.52451","0.87809","29.22917","-31.6288","5.22977","4.36626","1.43606","-0.78904","46.30731","-12.907963","-2.492683","0.436959","52.62164","-14.756647","177.745493",NA,NA,NA,NA,"3.93628","2.83609","165.47117","0.098279","-8.27622","9.97815","-2.2687","50","5.52687","5.91989","-73.28171","3.4946","-4.40633","10.34985","-26.86158","COA_CHA",NA,"SpringsBrooksStadium",NA,NA,"20260107-SpringsBrooksStadium-BP-1","bd3e5bd0-ebf9-11f0-a0b4-9f64fd8cf2cb","86.26086","1.94139",NA,"2.04079",NA,NA,NA,"3.55435","1.94139","0.69754","372a60b5-de45-44e5-a8a8-d5567c6f928c","2026-01-07","18:50:30.51","2026-01-07T13:50:30.5116160-05:00","2026-01-07T18:50:30.5116160Z","GroundBall","v3","4104",NA,NA,NA,NA,"Undefined","COA_CHA","63b4aa0b-5891-476b-bc9a-b8bd9250e61b","31.27514","-70.58761","5.17493","5.52648","-3.49758","-13.43079","-0.87702","4.7729","-2.20317",NA,"3.56009","-74.93749",NA,NA,NA,NA,NA,NA,NA,"1.94291","-19.75398",NA,NA,NA,NA,NA,NA,NA,"0.69732","2.95021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","Low","Low",NA,NA,NA,"20260107-SpringsBrooksStadium-BP-1_unverified.csv","C:/Users/aasmi/Costal Carolina/Trackman Data/PBP/2026/1/7",NA,NA,NA
"694","2026-01-07","13:50:22.16",NA,NA,NA,NA,"Undefined","COA_CHA","Joyce, Matt","823763","Right","COA_CHA","Undefined","1","Bottom","0","0","0","Undefined","Changeup","Undefined","Undefined","Undefined","Undefined","0","0",NA,"48.01326","-0.432505","-2.321092","1165.994593","218.099599","1:15","5.56066","0.70891","29.15887","-33.12045","4.01693","2.5313","2.5745","-0.29334","46.03091","-11.083872","-1.512275","0.438608",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-4.73221","7.18453","-1.53246","50","4.75344","3.48683","-72.74052","6.80264","-2.50819","9.39044","-28.36609","COA_CHA",NA,"SpringsBrooksStadium",NA,NA,"20260107-SpringsBrooksStadium-BP-1","b83e4c80-ebf9-11f0-a0b4-9f64fd8cf2cb","85.93644",NA,NA,"1.98234",NA,NA,NA,NA,NA,NA,"372a60b5-de45-44e5-a8a8-d5567c6f928c","2026-01-07","18:50:22.16","2026-01-07T13:50:22.1696512-05:00","2026-01-07T18:50:22.1696512Z",NA,"v3","4104",NA,NA,NA,NA,"Undefined","COA_CHA","8b054730-681e-40d9-9014-24bfd2ede8c7","31.34562","-70.29109","4.69522","5.56286","-0.59645","-14.18305","-0.70827","2.83258","-1.25409",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA,"20260107-SpringsBrooksStadium-BP-1_unverified.csv","C:/Users/aasmi/Costal Carolina/Trackman Data/PBP/2026/1/7",NA,NA,NA
"693","2026-01-07","13:50:16.62",NA,NA,NA,NA,"Undefined","COA_CHA","Joyce, Matt","823763","Right","COA_CHA","Undefined","1","Bottom","0","0","0","Undefined","Changeup","Undefined","Undefined","Undefined","Undefined","0","0",NA,"47.79059","1.335859","-1.104628","1030.723786","218.300484","1:15","5.54808","0.75199","29.02893","-32.69309","5.16339","3.43024","3.5248","0.45822","45.47191","-9.209541","-0.014346","0.442835",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-5.63803","8.60217","-1.19337","50","4.2105","2.08573","-72.39269","8.75176","-2.95695","9.37399","-27.66251","COA_CHA",NA,"SpringsBrooksStadium",NA,NA,"20260107-SpringsBrooksStadium-BP-1","b5028270-ebf9-11f0-a0b4-9f64fd8cf2cb","85.11631",NA,NA,"2.31868",NA,NA,NA,NA,NA,NA,"372a60b5-de45-44e5-a8a8-d5567c6f928c","2026-01-07","18:50:16.62","2026-01-07T13:50:16.6278656-05:00","2026-01-07T18:50:16.6278656Z",NA,"v3","4104",NA,NA,NA,NA,"Undefined","COA_CHA","5c32f4d9-b1d1-43cd-a536-af75b297e3ab","31.47358","-69.95261","4.68699","5.55143","1.55115","-13.83125","-0.75063","1.31603","-1.47848",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA,"20260107-SpringsBrooksStadium-BP-1_unverified.csv","C:/Users/aasmi/Costal Carolina/Trackman Data/PBP/2026/1/7",NA,NA,NA
"692","2026-01-07","13:50:10.09",NA,NA,NA,NA,"Undefined","COA_CHA","Joyce, Matt","823763","Right","COA_CHA","Undefined","1","Bottom","0","0","0","Undefined","Changeup","Undefined","Undefined","Undefined","Undefined","0","0",NA,"47.70096","-0.107091","-2.75456","1100.043293","208.141731","1:00","5.56644","0.69992","29.16759","-33.64266","4.22992","1.79063","2.7069","-0.59053","45.42339","-10.958899","-2.182844","0.442929","98.65445","21.781683","-5.002883","4043.392085","109.68787","31.60471","-8.27641","270.43655","270.43655","-4.261125","2.643061","-3.76984","7.46288","-1.6446","50","4.64779","3.86012","-72.47315","7.22176","-1.96145","10.1862","-28.29113","COA_CHA",NA,"SpringsBrooksStadium",NA,NA,"20260107-SpringsBrooksStadium-BP-1","b10d2c60-ebf9-11f0-a0b4-9f64fd8cf2cb","85.09821","33.64773",NA,"2.27756",NA,NA,NA,"1.31389","2.72208","0.58012","372a60b5-de45-44e5-a8a8-d5567c6f928c","2026-01-07","18:50:10.09","2026-01-07T13:50:10.0990976-05:00","2026-01-07T18:50:10.0990976Z","LineDrive","v3","4104",NA,NA,NA,NA,"Undefined","COA_CHA","96602ed7-a344-4ae4-b61b-c1493d5f6bf2","31.33653","-69.8007","5.0931","5.56881","-0.2007","-14.14556","-0.69937","3.34552","-0.98072","344.457891","1.3139","133.85023","-16.61995","2.76437","-0.63535","0.12154","-0.0199","0.00226","-0.00011","2.72208","53.69129","-26.54081","3.44142","-0.76761","0.17135","-0.03083","0.00426","-0.00031","0.58012","-11.71718","2.50756","-0.59246","0.12397","-0.02729","0.00486","-0.00064","5E-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","Medium","High",NA,NA,NA,"20260107-SpringsBrooksStadium-BP-1_unverified.csv","C:/Users/aasmi/Costal Carolina/Trackman Data/PBP/2026/1/7",NA,NA,NA
"691","2026-01-07","13:50:04.57",NA,NA,NA,NA,"Undefined","COA_CHA","Joyce, Matt","823763","Right","COA_CHA","Undefined","1","Bottom","0","0","0","Undefined","Changeup","Undefined","Undefined","Undefined","Undefined","0","0",NA,"48.48725","-0.994239","-2.215906","1225.232358","215.801845","1:15","5.5892","0.66594","29.14532","-32.0284","4.40681","2.62158","2.4001","-0.27428","46.53456","-11.277968","-1.378258","0.434442","98.89586","31.066492","6.111086","3389.251707","108.32272","59.95277","19.13351","361.4337","326.18485","16.98561","4.963657","-4.84252","7.93827","-1.45734","50","4.99589","3.40601","-73.43725","5.90478","-2.61806","9.5087","-27.88232","COA_CHA",NA,"SpringsBrooksStadium",NA,NA,"20260107-SpringsBrooksStadium-BP-1","adc09970-ebf9-11f0-a0b4-9f64fd8cf2cb","86.76053","82.7716",NA,"1.95268",NA,NA,NA,"1.29849","2.40478","0.28705","372a60b5-de45-44e5-a8a8-d5567c6f928c","2026-01-07","18:50:04.57","2026-01-07T13:50:04.5788160-05:00","2026-01-07T18:50:04.5788160Z","FlyBall","v3","4104",NA,NA,NA,NA,"Undefined","COA_CHA","0ff1273f-31e2-40a9-a0b3-b5ef43e4706f","31.35924","-70.98261","4.75435","5.59115","-1.29295","-13.94116","-0.66532","2.73016","-1.30903","222.404232","1.30011","123.50785","-24.28279","5.7677","-1.25204","0.26331","-0.05631","0.00843","-0.00052","2.40416","74.85956","-19.7826","1.16915","0.02263","-0.07115","0.02432","-0.00344","0.00017","0.28963","13.17463","7.74672","-3.89838","1.41186","-0.39699","0.07753","-0.00862","0.00039",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","Medium",NA,NA,NA,"20260107-SpringsBrooksStadium-BP-1_unverified.csv","C:/Users/aasmi/Costal Carolina/Trackman Data/PBP/2026/1/7",NA,NA,NA
